physid,round,contribution,average_others,bonus,group_id_in_round,group_individual_share,belief,group_total_cont,loss0_gain1,total_payoff,gender,age,riskpos,riskneg,ua_pos,ua_neg,reci,session,la
250,3,15,7,2,2,27,14,54,1,792,0,26,4,6,5,5,13,18,4
250,4,14,1,0,4,36,14,72,1,792,0,26,4,6,5,5,13,18,4
250,5,16,9,0,3,24,4,49,1,792,0,26,4,6,5,5,13,18,4
250,6,14,10,0,2,21,14,43,1,792,0,26,4,6,5,5,13,18,4
250,7,13,8,3,1,24,12,48,1,792,0,26,4,6,5,5,13,18,4
250,8,13,7,1,2,26,11,53,1,792,0,26,4,6,5,5,13,18,4
250,9,14,7,3,3,26,13,53,1,792,0,26,4,6,5,5,13,18,4
250,10,13,11,0,3,19,12,39,1,792,0,26,4,6,5,5,13,18,4
250,11,14,11,0,1,21,13,42,1,792,0,26,4,6,5,5,13,18,4
250,12,12,12,0,3,17,11,35,1,792,0,26,4,6,5,5,13,18,4
250,13,11,11,2,3,19,10,39,1,792,0,26,4,6,5,5,13,18,4
250,14,11,13,0,2,16,10,32,1,792,0,26,4,6,5,5,13,18,4
250,15,10,16,0,1,11,8,22,1,792,0,26,4,6,5,5,13,18,4
250,16,8,8,0,3,21,6,43,1,792,0,26,4,6,5,5,13,18,4
250,17,10,9,2,3,21,10,42,1,792,0,26,4,6,5,5,13,18,4
250,18,10,13,0,1,16,10,32,1,792,0,26,4,6,5,5,13,18,4
250,19,10,15,0,1,13,9,26,1,792,0,26,4,6,5,5,13,18,4
250,20,8,14,2,4,13,7,26,1,792,0,26,4,6,5,5,13,18,4
250,21,7,9,0,3,19,6,39,1,792,0,26,4,6,5,5,13,18,4
250,22,9,15,0,4,11,9,23,1,792,0,26,4,6,5,5,13,18,4
250,23,9,13,2,2,15,8,31,1,792,0,26,4,6,5,5,13,18,4
250,24,9,15,1,4,11,7,23,1,792,0,26,4,6,5,5,13,18,4
250,25,7,6,0,3,25,7,50,1,792,0,26,4,6,5,5,13,18,4
250,26,9,12,3,4,16,8,32,1,792,0,26,4,6,5,5,13,18,4
250,27,9,15,0,3,12,8,24,1,792,0,26,4,6,5,5,13,18,4
360,1,20,5,0,1,32,20,64,1,608,0,24,6,4,6,6,90,18,3
360,2,20,15,0,1,17,18,35,1,608,0,24,6,4,6,6,90,18,3
360,3,20,9,0,2,27,15,54,1,608,0,24,6,4,6,6,90,18,3
360,4,20,3,0,4,36,12,72,1,608,0,24,6,4,6,6,90,18,3
360,5,20,5,0,1,32,8,64,1,608,0,24,6,4,6,6,90,18,3
360,6,20,5,2,3,32,16,65,1,608,0,24,6,4,6,6,90,18,3
360,7,20,14,0,3,19,16,38,1,608,0,24,6,4,6,6,90,18,3
360,8,20,9,0,2,26,16,53,1,608,0,24,6,4,6,6,90,18,3
360,9,20,9,0,2,26,14,52,1,608,0,24,6,4,6,6,90,18,3
360,10,20,16,0,1,16,12,32,1,608,0,24,6,4,6,6,90,18,3
360,11,20,8,3,2,27,12,55,1,608,0,24,6,4,6,6,90,18,3
360,12,20,11,0,2,23,12,46,1,608,0,24,6,4,6,6,90,18,3
360,13,20,14,0,2,19,12,39,1,608,0,24,6,4,6,6,90,18,3
360,14,20,17,0,1,14,11,29,1,608,0,24,6,4,6,6,90,18,3
360,15,20,16,0,4,15,7,31,1,608,0,24,6,4,6,6,90,18,3
360,16,20,12,0,3,21,5,43,1,608,0,24,6,4,6,6,90,18,3
360,17,20,6,0,4,30,5,61,1,608,0,24,6,4,6,6,90,18,3
360,18,20,14,0,4,18,10,37,1,608,0,24,6,4,6,6,90,18,3
360,19,20,14,1,4,19,8,39,1,608,0,24,6,4,6,6,90,18,3
360,20,20,9,0,1,26,8,52,1,608,0,24,6,4,6,6,90,18,3
360,21,20,15,0,1,17,8,34,1,608,0,24,6,4,6,6,90,18,3
360,22,20,20,0,1,10,6,20,1,608,0,24,6,4,6,6,90,18,3
360,23,20,11,0,3,23,4,46,1,608,0,24,6,4,6,6,90,18,3
360,24,20,14,2,1,18,5,37,1,608,0,24,6,4,6,6,90,18,3
360,25,20,19,0,2,11,5,23,1,608,0,24,6,4,6,6,90,18,3
360,26,20,8,0,3,28,5,57,1,608,0,24,6,4,6,6,90,18,3
360,27,20,16,2,2,16,5,32,1,608,0,24,6,4,6,6,90,18,3
419,1,20,3,0,2,35,20,70,1,944,0,25,0,0,4,1,55,18,5
419,2,20,2,0,4,36,10,73,1,944,0,25,0,0,4,1,55,18,5
419,3,20,6,2,3,31,15,62,1,944,0,25,0,0,4,1,55,18,5
419,4,20,13,0,2,20,15,40,1,944,0,25,0,0,4,1,55,18,5
419,5,0,7,0,4,20,10,40,1,944,0,25,0,0,4,1,55,18,5
419,6,0,16,0,1,6,10,12,1,944,0,25,0,0,4,1,55,18,5
419,7,0,4,0,1,24,5,48,1,944,0,25,0,0,4,1,55,18,5
419,8,0,2,0,2,26,10,53,1,944,0,25,0,0,4,1,55,18,5
419,9,0,13,0,4,11,12,22,1,944,0,25,0,0,4,1,55,18,5
419,10,0,9,0,1,16,5,32,1,944,0,25,0,0,4,1,55,18,5
419,11,0,15,1,3,7,7,15,1,944,0,25,0,0,4,1,55,18,5
419,12,0,5,0,1,22,6,45,1,944,0,25,0,0,4,1,55,18,5
419,13,0,10,1,1,15,8,30,1,944,0,25,0,0,4,1,55,18,5
419,14,0,9,0,2,16,7,32,1,944,0,25,0,0,4,1,55,18,5
419,15,0,13,2,1,11,8,22,1,944,0,25,0,0,4,1,55,18,5
419,16,0,10,2,2,15,9,30,1,944,0,25,0,0,4,1,55,18,5
419,17,0,10,1,2,14,8,29,1,944,0,25,0,0,4,1,55,18,5
419,18,0,10,0,2,15,7,31,1,944,0,25,0,0,4,1,55,18,5
419,19,0,7,0,4,19,9,39,1,944,0,25,0,0,4,1,55,18,5
419,20,0,11,2,2,13,8,27,1,944,0,25,0,0,4,1,55,18,5
419,21,0,7,0,2,19,7,38,1,944,0,25,0,0,4,1,55,18,5
419,22,0,13,2,1,10,6,20,1,944,0,25,0,0,4,1,55,18,5
419,23,0,11,0,1,13,6,26,1,944,0,25,0,0,4,1,55,18,5
419,24,0,12,1,4,11,6,23,1,944,0,25,0,0,4,1,55,18,5
419,25,0,12,2,2,11,7,23,1,944,0,25,0,0,4,1,55,18,5
419,26,0,9,0,4,16,6,32,1,944,0,25,0,0,4,1,55,18,5
419,27,0,9,0,2,16,6,32,1,944,0,25,0,0,4,1,55,18,5
422,1,12,4,0,3,29,10,59,1,907,0,20,10,1,5,1,76,18,5
422,2,5,7,0,2,22,0,44,1,907,0,20,10,1,5,1,76,18,5
422,3,10,6,0,1,25,5,51,1,907,0,20,10,1,5,1,76,18,5
422,4,0,7,0,2,20,0,40,1,907,0,20,10,1,5,1,76,18,5
422,5,10,10,0,4,20,0,40,1,907,0,20,10,1,5,1,76,18,5
422,6,10,2,0,3,32,8,65,1,907,0,20,10,1,5,1,76,18,5
422,7,2,6,0,4,22,3,45,1,907,0,20,10,1,5,1,76,18,5
422,8,15,7,2,1,27,12,55,1,907,0,20,10,1,5,1,76,18,5
422,9,15,15,0,1,15,13,30,1,907,0,20,10,1,5,1,76,18,5
422,10,12,10,0,4,21,13,43,1,907,0,20,10,1,5,1,76,18,5
422,11,10,9,2,1,21,12,42,1,907,0,20,10,1,5,1,76,18,5
422,12,10,12,0,3,17,11,35,1,907,0,20,10,1,5,1,76,18,5
422,13,8,10,1,3,19,12,39,1,907,0,20,10,1,5,1,76,18,5
422,14,0,12,1,3,11,10,23,1,907,0,20,10,1,5,1,76,18,5
422,15,2,13,0,1,11,10,22,1,907,0,20,10,1,5,1,76,18,5
422,16,2,11,0,2,15,2,30,1,907,0,20,10,1,5,1,76,18,5
422,17,3,7,0,3,21,10,42,1,907,0,20,10,1,5,1,76,18,5
422,18,5,11,3,1,16,9,32,1,907,0,20,10,1,5,1,76,18,5
422,19,5,12,2,3,15,9,30,1,907,0,20,10,1,5,1,76,18,5
422,20,5,4,0,1,26,8,52,1,907,0,20,10,1,5,1,76,18,5
422,21,10,11,0,2,19,12,38,1,907,0,20,10,1,5,1,76,18,5
422,22,10,16,0,4,11,10,23,1,907,0,20,10,1,5,1,76,18,5
422,23,7,7,0,3,23,8,46,1,907,0,20,10,1,5,1,76,18,5
422,24,5,9,2,1,18,10,37,1,907,0,20,10,1,5,1,76,18,5
422,25,3,4,0,1,25,6,50,1,907,0,20,10,1,5,1,76,18,5
422,26,3,9,0,2,18,7,36,1,907,0,20,10,1,5,1,76,18,5
422,27,3,10,1,4,16,8,32,1,907,0,20,10,1,5,1,76,18,5
430,1,12,12,1,4,18,10,37,1,809,1,22,10,10,5,5,61,18,4
430,2,8,5,0,3,26,9,53,1,809,1,22,10,10,5,5,61,18,4
430,3,17,9,0,1,25,15,51,1,809,1,22,10,10,5,5,61,18,4
430,4,8,6,0,3,25,10,51,1,809,1,22,10,10,5,5,61,18,4
430,5,10,10,2,4,20,11,40,1,809,1,22,10,10,5,5,61,18,4
430,6,12,20,0,1,6,11,12,1,809,1,22,10,10,5,5,61,18,4
430,7,8,10,0,3,19,5,38,1,809,1,22,10,10,5,5,61,18,4
430,8,8,4,0,1,27,10,55,1,809,1,22,10,10,5,5,61,18,4
430,9,12,17,0,4,11,16,22,1,809,1,22,10,10,5,5,61,18,4
430,10,12,13,0,1,16,3,32,1,809,1,22,10,10,5,5,61,18,4
430,11,5,17,0,3,7,10,15,1,809,1,22,10,10,5,5,61,18,4
430,12,12,9,0,1,22,14,45,1,809,1,22,10,10,5,5,61,18,4
430,13,4,7,0,4,21,8,43,1,809,1,22,10,10,5,5,61,18,4
430,14,11,13,0,2,16,12,32,1,809,1,22,10,10,5,5,61,18,4
430,15,11,13,0,4,15,11,31,1,809,1,22,10,10,5,5,61,18,4
430,16,15,11,2,3,21,8,43,1,809,1,22,10,10,5,5,61,18,4
430,17,12,10,1,1,21,8,42,1,809,1,22,10,10,5,5,61,18,4
430,18,12,12,3,4,18,8,37,1,809,1,22,10,10,5,5,61,18,4
430,19,10,4,0,2,28,8,57,1,809,1,22,10,10,5,5,61,18,4
430,20,8,14,1,2,13,8,27,1,809,1,22,10,10,5,5,61,18,4
430,21,7,8,0,4,21,8,43,1,809,1,22,10,10,5,5,61,18,4
430,22,4,5,0,2,25,8,50,1,809,1,22,10,10,5,5,61,18,4
430,23,2,10,0,2,15,5,31,1,809,1,22,10,10,5,5,61,18,4
430,24,10,12,3,2,17,8,35,1,809,1,22,10,10,5,5,61,18,4
430,25,8,13,2,4,14,8,28,1,809,1,22,10,10,5,5,61,18,4
430,26,6,3,0,3,28,8,57,1,809,1,22,10,10,5,5,61,18,4
430,27,6,16,0,1,9,8,18,1,809,1,22,10,10,5,5,61,18,4
499,1,15,4,0,1,32,10,64,1,801,1,23,10,10,5,5,26,18,6
499,2,20,2,1,4,36,16,73,1,801,1,23,10,10,5,5,26,18,6
499,3,20,6,0,3,31,18,62,1,801,1,23,10,10,5,5,26,18,6
499,4,18,2,2,4,36,17,72,1,801,1,23,10,10,5,5,26,18,6
499,5,18,10,0,3,24,18,49,1,801,1,23,10,10,5,5,26,18,6
499,6,18,8,0,4,27,16,54,1,801,1,23,10,10,5,5,26,18,6
499,7,18,8,1,2,27,14,55,1,801,1,23,10,10,5,5,26,18,6
499,8,18,12,0,4,21,15,43,1,801,1,23,10,10,5,5,26,18,6
499,9,15,15,0,1,15,10,30,1,801,1,23,10,10,5,5,26,18,6
499,10,15,12,0,3,19,5,39,1,801,1,23,10,10,5,5,26,18,6
499,11,16,16,0,4,14,12,29,1,801,1,23,10,10,5,5,26,18,6
499,12,17,5,0,4,31,7,62,1,801,1,23,10,10,5,5,26,18,6
499,13,17,13,0,3,19,12,39,1,801,1,23,10,10,5,5,26,18,6
499,14,18,18,0,3,11,10,23,1,801,1,23,10,10,5,5,26,18,6
499,15,18,10,0,2,24,0,49,1,801,1,23,10,10,5,5,26,18,6
499,16,18,16,0,2,15,10,30,1,801,1,23,10,10,5,5,26,18,6
499,17,15,11,0,1,21,5,42,1,801,1,23,10,10,5,5,26,18,6
499,18,0,10,0,2,15,6,31,1,801,1,23,10,10,5,5,26,18,6
499,19,0,7,0,4,19,5,39,1,801,1,23,10,10,5,5,26,18,6
499,20,0,6,0,3,20,4,41,1,801,1,23,10,10,5,5,26,18,6
499,21,0,9,2,1,17,10,34,1,801,1,23,10,10,5,5,26,18,6
499,22,0,13,1,1,10,5,20,1,801,1,23,10,10,5,5,26,18,6
499,23,0,10,0,2,15,3,31,1,801,1,23,10,10,5,5,26,18,6
499,24,0,8,0,1,18,4,37,1,801,1,23,10,10,5,5,26,18,6
499,25,0,12,1,2,11,10,23,1,801,1,23,10,10,5,5,26,18,6
499,26,0,16,2,1,6,5,12,1,801,1,23,10,10,5,5,26,18,6
499,27,0,14,2,1,9,5,18,1,801,1,23,10,10,5,5,26,18,6
535,1,10,2,0,1,32,5,64,1,857,1,27,,10,5,5,0,18,
535,2,15,13,0,1,17,15,35,1,857,1,27,,10,5,5,0,18,
535,3,20,6,2,3,31,15,62,1,857,1,27,,10,5,5,0,18,
535,4,20,13,0,2,20,15,40,1,857,1,27,,10,5,5,0,18,
535,5,15,4,0,1,32,10,64,1,857,1,27,,10,5,5,0,18,
535,6,17,8,0,4,27,15,54,1,857,1,27,,10,5,5,0,18,
535,7,18,11,0,4,22,4,45,1,857,1,27,,10,5,5,0,18,
535,8,0,6,2,4,21,15,43,1,857,1,27,,10,5,5,0,18,
535,9,12,7,0,2,26,9,52,1,857,1,27,,10,5,5,0,18,
535,10,10,10,3,3,19,10,39,1,857,1,27,,10,5,5,0,18,
535,11,10,18,0,3,7,10,15,1,857,1,27,,10,5,5,0,18,
535,12,10,8,1,2,23,10,46,1,857,1,27,,10,5,5,0,18,
535,13,0,10,3,1,15,10,30,1,857,1,27,,10,5,5,0,18,
535,14,5,7,0,4,22,8,45,1,857,1,27,,10,5,5,0,18,
535,15,0,10,0,4,15,0,31,1,857,1,27,,10,5,5,0,18,
535,16,0,6,0,3,21,5,43,1,857,1,27,,10,5,5,0,18,
535,17,15,5,3,4,30,15,61,1,857,1,27,,10,5,5,0,18,
535,18,15,14,0,1,16,15,32,1,857,1,27,,10,5,5,0,18,
535,19,12,5,2,2,28,14,57,1,857,1,27,,10,5,5,0,18,
535,20,14,7,2,1,26,14,52,1,857,1,27,,10,5,5,0,18,
535,21,13,10,0,4,21,13,43,1,857,1,27,,10,5,5,0,18,
535,22,12,7,1,2,25,15,50,1,857,1,27,,10,5,5,0,18,
535,23,15,10,0,4,23,15,46,1,857,1,27,,10,5,5,0,18,
535,24,12,12,2,1,18,7,37,1,857,1,27,,10,5,5,0,18,
535,25,12,7,0,3,25,8,50,1,857,1,27,,10,5,5,0,18,
535,26,10,11,2,2,18,10,36,1,857,1,27,,10,5,5,0,18,
535,27,10,13,0,4,16,10,32,1,857,1,27,,10,5,5,0,18,
555,1,10,0,0,2,35,10,70,1,834,1,23,7,6,5,5,23,18,5
555,2,20,12,0,2,22,20,44,1,834,1,23,7,6,5,5,23,18,5
555,3,10,3,0,4,30,8,60,1,834,1,23,7,6,5,5,23,18,5
555,4,12,7,1,1,25,15,51,1,834,1,23,7,6,5,5,23,18,5
555,5,10,7,2,2,25,12,50,1,834,1,23,7,6,5,5,23,18,5
555,6,10,5,0,4,27,12,54,1,834,1,23,7,6,5,5,23,18,5
555,7,10,11,0,3,19,12,38,1,834,1,23,7,6,5,5,23,18,5
555,8,10,11,3,3,18,9,37,1,834,1,23,7,6,5,5,23,18,5
555,9,10,6,0,3,26,9,53,1,834,1,23,7,6,5,5,23,18,5
555,10,12,10,3,4,21,10,43,1,834,1,23,7,6,5,5,23,18,5
555,11,12,10,3,1,21,10,42,1,834,1,23,7,6,5,5,23,18,5
555,12,10,8,1,2,23,10,46,1,834,1,23,7,6,5,5,23,18,5
555,13,10,10,2,2,19,11,39,1,834,1,23,7,6,5,5,23,18,5
555,14,10,13,0,2,16,10,32,1,834,1,23,7,6,5,5,23,18,5
555,15,10,16,0,1,11,8,22,1,834,1,23,7,6,5,5,23,18,5
555,16,10,13,1,2,15,5,30,1,834,1,23,7,6,5,5,23,18,5
555,17,5,12,0,2,14,4,29,1,834,1,23,7,6,5,5,23,18,5
555,18,12,14,1,2,15,8,31,1,834,1,23,7,6,5,5,23,18,5
555,19,12,14,2,3,15,5,30,1,834,1,23,7,6,5,5,23,18,5
555,20,10,10,0,3,20,7,41,1,834,1,23,7,6,5,5,23,18,5
555,21,12,13,0,1,17,10,34,1,834,1,23,7,6,5,5,23,18,5
555,22,10,6,0,3,25,8,51,1,834,1,23,7,6,5,5,23,18,5
555,23,12,9,2,4,23,10,46,1,834,1,23,7,6,5,5,23,18,5
555,24,10,7,0,3,24,5,49,1,834,1,23,7,6,5,5,23,18,5
555,25,12,7,0,1,25,10,50,1,834,1,23,7,6,5,5,23,18,5
555,26,12,5,0,3,28,12,57,1,834,1,23,7,6,5,5,23,18,5
555,27,15,17,0,3,12,13,24,1,834,1,23,7,6,5,5,23,18,5
580,1,10,11,2,4,18,10,37,1,952,1,23,10,5,5,5,7,18,4
580,2,0,8,0,1,17,0,35,1,952,1,23,10,5,5,5,7,18,4
580,3,2,0,0,3,31,5,62,1,952,1,23,10,5,5,5,7,18,4
580,4,0,7,0,2,20,0,40,1,952,1,23,10,5,5,5,7,18,4
580,5,0,4,0,3,24,2,49,1,952,1,23,10,5,5,5,7,18,4
580,6,0,6,0,2,21,3,43,1,952,1,23,10,5,5,5,7,18,4
580,7,3,3,0,2,27,1,55,1,952,1,23,10,5,5,5,7,18,4
580,8,7,10,0,3,18,4,37,1,952,1,23,10,5,5,5,7,18,4
580,9,0,13,1,4,11,9,22,1,952,1,23,10,5,5,5,7,18,4
580,10,1,7,0,3,19,7,39,1,952,1,23,10,5,5,5,7,18,4
580,11,6,8,0,1,21,5,42,1,952,1,23,10,5,5,5,7,18,4
580,12,6,7,0,2,23,6,46,1,952,1,23,10,5,5,5,7,18,4
580,13,1,7,0,2,19,8,39,1,952,1,23,10,5,5,5,7,18,4
580,14,9,13,0,1,14,12,29,1,952,1,23,10,5,5,5,7,18,4
580,15,2,4,0,2,24,7,49,1,952,1,23,10,5,5,5,7,18,4
580,16,1,11,0,1,14,3,28,1,952,1,23,10,5,5,5,7,18,4
580,17,4,12,3,2,14,8,29,1,952,1,23,10,5,5,5,7,18,4
580,18,2,10,0,1,16,7,32,1,952,1,23,10,5,5,5,7,18,4
580,19,0,11,0,1,13,6,26,1,952,1,23,10,5,5,5,7,18,4
580,20,11,10,2,3,20,11,41,1,952,1,23,10,5,5,5,7,18,4
580,21,2,9,2,1,17,12,34,1,952,1,23,10,5,5,5,7,18,4
580,22,1,13,0,4,11,11,23,1,952,1,23,10,5,5,5,7,18,4
580,23,2,12,1,1,13,10,26,1,952,1,23,10,5,5,5,7,18,4
580,24,0,8,0,2,17,9,35,1,952,1,23,10,5,5,5,7,18,4
580,25,3,12,1,4,14,10,28,1,952,1,23,10,5,5,5,7,18,4
580,26,3,17,0,1,6,11,12,1,952,1,23,10,5,5,5,7,18,4
580,27,0,12,2,3,12,9,24,1,952,1,23,10,5,5,5,7,18,4
780,1,10,11,0,4,18,0,37,1,773,1,24,10,,5,5,70,18,3
780,2,20,9,0,3,26,0,53,1,773,1,24,10,,5,5,70,18,3
780,3,0,2,0,2,27,5,54,1,773,1,24,10,,5,5,70,18,3
780,4,10,6,0,3,25,10,51,1,773,1,24,10,,5,5,70,18,3
780,5,20,10,0,2,25,15,50,1,773,1,24,10,,5,5,70,18,3
780,6,0,16,0,1,6,0,12,1,773,1,24,10,,5,5,70,18,3
780,7,15,10,0,4,22,0,45,1,773,1,24,10,,5,5,70,18,3
780,8,20,9,0,2,26,15,53,1,773,1,24,10,,5,5,70,18,3
780,9,10,16,2,4,11,5,22,1,773,1,24,10,,5,5,70,18,3
780,10,5,7,0,4,21,5,43,1,773,1,24,10,,5,5,70,18,3
780,11,0,2,0,2,27,5,55,1,773,1,24,10,,5,5,70,18,3
780,12,20,6,0,4,31,10,62,1,773,1,24,10,,5,5,70,18,3
780,13,20,17,0,1,15,20,30,1,773,1,24,10,,5,5,70,18,3
780,14,10,8,0,4,22,5,45,1,773,1,24,10,,5,5,70,18,3
780,15,15,11,0,3,21,15,42,1,773,1,24,10,,5,5,70,18,3
780,16,15,16,0,1,14,15,28,1,773,1,24,10,,5,5,70,18,3
780,17,10,3,0,4,30,5,61,1,773,1,24,10,,5,5,70,18,3
780,18,15,7,2,3,27,12,54,1,773,1,24,10,,5,5,70,18,3
780,19,15,6,1,2,28,12,57,1,773,1,24,10,,5,5,70,18,3
780,20,15,16,0,4,13,13,26,1,773,1,24,10,,5,5,70,18,3
780,21,15,12,1,2,19,10,38,1,773,1,24,10,,5,5,70,18,3
780,22,15,8,0,2,25,7,50,1,773,1,24,10,,5,5,70,18,3
780,23,20,16,0,2,15,12,31,1,773,1,24,10,,5,5,70,18,3
780,24,15,13,0,2,17,10,35,1,773,1,24,10,,5,5,70,18,3
780,25,15,8,0,1,25,6,50,1,773,1,24,10,,5,5,70,18,3
780,26,10,11,2,2,18,10,36,1,773,1,24,10,,5,5,70,18,3
780,27,10,13,0,2,16,10,32,1,773,1,24,10,,5,5,70,18,3
830,1,20,3,0,2,35,20,70,1,905,0,22,6,,4,5,-5,18,2
830,2,0,5,0,2,22,10,44,1,905,0,22,6,,4,5,-5,18,2
830,3,10,3,0,4,30,10,60,1,905,0,22,6,,4,5,-5,18,2
830,4,10,6,0,1,25,10,51,1,905,0,22,6,,4,5,-5,18,2
830,5,0,3,1,2,25,15,50,1,905,0,22,6,,4,5,-5,18,2
830,6,0,16,0,1,6,14,12,1,905,0,22,6,,4,5,-5,18,2
830,7,15,9,2,1,24,10,48,1,905,0,22,6,,4,5,-5,18,2
830,8,0,8,3,3,18,12,37,1,905,0,22,6,,4,5,-5,18,2
830,9,0,10,1,1,15,12,30,1,905,0,22,6,,4,5,-5,18,2
830,10,0,9,3,1,16,11,32,1,905,0,22,6,,4,5,-5,18,2
830,11,0,15,0,3,7,11,15,1,905,0,22,6,,4,5,-5,18,2
830,12,13,13,0,3,17,10,35,1,905,0,22,6,,4,5,-5,18,2
830,13,8,10,1,2,19,12,39,1,905,0,22,6,,4,5,-5,18,2
830,14,0,12,0,3,11,11,23,1,905,0,22,6,,4,5,-5,18,2
830,15,0,10,1,4,15,12,31,1,905,0,22,6,,4,5,-5,18,2
830,16,0,11,1,1,14,11,28,1,905,0,22,6,,4,5,-5,18,2
830,17,15,11,1,1,21,11,42,1,905,0,22,6,,4,5,-5,18,2
830,18,5,9,3,4,18,11,37,1,905,0,22,6,,4,5,-5,18,2
830,19,5,13,0,1,13,11,26,1,905,0,22,6,,4,5,-5,18,2
830,20,0,11,1,4,13,11,26,1,905,0,22,6,,4,5,-5,18,2
830,21,3,7,1,4,21,11,43,1,905,0,22,6,,4,5,-5,18,2
830,22,3,13,0,4,11,11,23,1,905,0,22,6,,4,5,-5,18,2
830,23,4,13,0,1,13,11,26,1,905,0,22,6,,4,5,-5,18,2
830,24,2,13,0,4,11,13,23,1,905,0,22,6,,4,5,-5,18,2
830,25,3,13,0,2,11,11,23,1,905,0,22,6,,4,5,-5,18,2
830,26,3,10,2,4,16,11,32,1,905,0,22,6,,4,5,-5,18,2
830,27,2,10,2,2,16,11,32,1,905,0,22,6,,4,5,-5,18,2
850,1,19,5,0,1,32,19,64,1,677,0,28,8,6,6,5,25,18,5
850,2,19,12,0,2,22,17,44,1,677,0,28,8,6,6,5,25,18,5
850,3,19,8,0,2,27,4,54,1,677,0,28,8,6,6,5,25,18,5
850,4,19,9,0,1,25,0,51,1,677,0,28,8,6,6,5,25,18,5
850,5,19,5,0,1,32,12,64,1,677,0,28,8,6,6,5,25,18,5
850,6,19,12,0,2,21,14,43,1,677,0,28,8,6,6,5,25,18,5
850,7,19,8,2,2,27,11,55,1,677,0,28,8,6,6,5,25,18,5
850,8,19,8,3,1,27,12,55,1,677,0,28,8,6,6,5,25,18,5
850,9,19,9,2,3,26,12,53,1,677,0,28,8,6,6,5,25,18,5
850,10,19,6,1,2,30,12,61,1,677,0,28,8,6,6,5,25,18,5
850,11,19,8,2,2,27,13,55,1,677,0,28,8,6,6,5,25,18,5
850,12,19,11,0,1,22,13,45,1,677,0,28,8,6,6,5,25,18,5
850,13,19,12,0,4,21,14,43,1,677,0,28,8,6,6,5,25,18,5
850,14,19,11,0,4,22,12,45,1,677,0,28,8,6,6,5,25,18,5
850,15,19,10,2,2,24,9,49,1,677,0,28,8,6,6,5,25,18,5
850,16,19,16,0,4,16,9,32,1,677,0,28,8,6,6,5,25,18,5
850,17,19,12,0,3,21,5,42,1,677,0,28,8,6,6,5,25,18,5
850,18,19,16,0,2,15,8,31,1,677,0,28,8,6,6,5,25,18,5
850,19,19,13,0,4,19,2,39,1,677,0,28,8,6,6,5,25,18,5
850,20,19,17,1,2,13,5,27,1,677,0,28,8,6,6,5,25,18,5
850,21,19,13,2,3,19,6,39,1,677,0,28,8,6,6,5,25,18,5
850,22,19,10,0,2,25,6,50,1,677,0,28,8,6,6,5,25,18,5
850,23,19,11,2,3,23,8,46,1,677,0,28,8,6,6,5,25,18,5
850,24,19,10,2,3,24,9,49,1,677,0,28,8,6,6,5,25,18,5
850,25,19,10,2,3,25,9,50,1,677,0,28,8,6,6,5,25,18,5
850,26,19,7,0,3,28,10,57,1,677,0,28,8,6,6,5,25,18,5
850,27,19,16,0,4,16,12,32,1,677,0,28,8,6,6,5,25,18,5
901,1,5,9,0,4,18,5,37,1,976,0,26,7,7,1,5,91,18,4
901,2,0,8,0,1,17,0,35,1,976,0,26,7,7,1,5,91,18,4
901,3,19,9,0,1,25,19,51,1,976,0,26,7,7,1,5,91,18,4
901,4,10,6,0,1,25,0,51,1,976,0,26,7,7,1,5,91,18,4
901,5,15,9,0,3,24,15,49,1,976,0,26,7,7,1,5,91,18,4
901,6,10,9,2,2,21,10,43,1,976,0,26,7,7,1,5,91,18,4
901,7,0,7,0,3,19,0,38,1,976,0,26,7,7,1,5,91,18,4
901,8,10,9,2,4,21,10,43,1,976,0,26,7,7,1,5,91,18,4
901,9,10,6,0,2,26,11,52,1,976,0,26,7,7,1,5,91,18,4
901,10,10,3,0,2,30,12,61,1,976,0,26,7,7,1,5,91,18,4
901,11,0,10,3,4,14,10,29,1,976,0,26,7,7,1,5,91,18,4
901,12,0,8,1,3,17,10,35,1,976,0,26,7,7,1,5,91,18,4
901,13,0,6,0,4,21,5,43,1,976,0,26,7,7,1,5,91,18,4
901,14,0,10,3,1,14,10,29,1,976,0,26,7,7,1,5,91,18,4
901,15,0,6,0,3,21,10,42,1,976,0,26,7,7,1,5,91,18,4
901,16,0,9,2,4,16,10,32,1,976,0,26,7,7,1,5,91,18,4
901,17,0,6,0,1,21,8,42,1,976,0,26,7,7,1,5,91,18,4
901,18,0,8,2,4,18,11,37,1,976,0,26,7,7,1,5,91,18,4
901,19,0,10,3,3,15,10,30,1,976,0,26,7,7,1,5,91,18,4
901,20,0,11,2,2,13,10,27,1,976,0,26,7,7,1,5,91,18,4
901,21,0,7,0,3,19,8,39,1,976,0,26,7,7,1,5,91,18,4
901,22,0,13,0,1,10,10,20,1,976,0,26,7,7,1,5,91,18,4
901,23,0,5,0,3,23,5,46,1,976,0,26,7,7,1,5,91,18,4
901,24,0,4,0,3,24,10,49,1,976,0,26,7,7,1,5,91,18,4
901,25,0,11,2,4,14,10,28,1,976,0,26,7,7,1,5,91,18,4
901,26,0,16,0,1,6,10,12,1,976,0,26,7,7,1,5,91,18,4
901,27,0,14,2,1,9,5,18,1,976,0,26,7,7,1,5,91,18,4
